day,MSOA21CD,activity_count
2021-12-17,E02000975,76
2021-12-17,E02000976,95
2021-12-17,E02000977,1151
2021-12-17,E02000978,488
2021-12-17,E02000979,166
2021-12-17,E02000980,39
2021-12-17,E02000981,55
2021-12-17,E02000982,156
2021-12-17,E02000983,32
2021-12-17,E02006782,53
2021-12-17,E02006783,114
2021-12-17,E02006784,88
2021-12-17,E02006785,52
2021-12-17,E02006786,20
2021-12-17,E02006787,174
2021-12-17,E02006788,28
2021-12-17,E02006789,107
2021-12-17,E02006791,20
2021-12-17,E02006792,181
2021-12-17,E02006793,101
2021-12-17,E02006794,90
2021-12-17,E02006795,39
2021-12-17,E02006796,294
2021-12-17,E02006798,98
2021-12-17,E02006799,60
2021-12-17,E02006800,98
2021-12-17,E02006801,310
2021-12-17,E02006802,67
2021-12-17,E02006836,52
2021-12-17,E02006853,40
2021-12-17,E02006854,274
2021-12-17,E02006882,96
2021-12-17,E02006918,22
2021-12-17,E02006921,16
2021-12-17,E02006924,126
2021-12-17,E02006925,132
2021-12-17,E02006927,157
2021-12-17,E02006928,50
2021-12-17,E02006930,166
2021-12-17,E02006931,151
2021-12-17,E02006941,111
2021-12-17,E02006942,35
2021-12-17,E02006953,69
2021-12-17,E02006954,67
2021-12-17,E02006955,169
2021-12-17,E02006956,105
2021-12-17,E02006968,44
2021-12-17,E02006969,175
2021-12-17,E02006970,62
2021-12-17,E02006971,61
2021-12-17,E02006972,28
2021-12-17,E02006973,70
2021-12-17,E02006987,240
2021-12-17,E02006988,54
2021-12-17,E02006991,67
2021-12-17,E02006992,429
2021-12-17,E02006993,134
2021-12-17,E02006994,187
2021-12-17,E02006995,53
2021-12-17,E02006996,522
2021-12-17,E02006997,53
2021-12-17,E02006998,55
2021-12-17,E02006999,72
2021-12-17,E02007008,99
2021-12-17,E02007009,159
2021-12-17,E02007017,46
2021-12-17,E02007018,87
2021-12-17,E02007019,180
2021-12-17,E02007020,22
2021-12-17,E02007083,101
2021-12-17,E02007084,63
2021-12-17,E02007108,50
2021-12-17,E02007109,24
2021-12-17,E02007110,25
2021-12-17,E02007111,145
2021-12-17,E02007112,22
2021-12-17,E02007113,76
2021-12-17,E02007114,40
2021-12-17,E02007115,89
2021-12-18,E02000001,421
2021-12-18,E02000002,67
2021-12-18,E02000003,126
2021-12-18,E02000004,48
2021-12-18,E02000005,95
2021-12-18,E02000007,93
2021-12-18,E02000008,78
2021-12-18,E02000009,49
2021-12-18,E02000010,36
2021-12-18,E02000011,90
2021-12-18,E02000012,33
2021-12-18,E02000013,66
2021-12-18,E02000014,79
2021-12-18,E02000015,64
2021-12-18,E02000016,155
2021-12-18,E02000017,47
2021-12-18,E02000018,57
2021-12-18,E02000019,266
2021-12-18,E02000020,60
2021-12-18,E02000021,71
2021-12-18,E02000022,51
2021-12-18,E02000023,44
2021-12-18,E02000024,117
2021-12-18,E02000025,41
2021-12-18,E02000026,23
2021-12-18,E02000027,55
2021-12-18,E02000028,60
2021-12-18,E02000029,77
2021-12-18,E02000030,88
2021-12-18,E02000031,125
2021-12-18,E02000032,45
2021-12-18,E02000033,31
2021-12-18,E02000034,69
2021-12-18,E02000035,35
2021-12-18,E02000036,54
2021-12-18,E02000037,56
2021-12-18,E02000038,99
2021-12-18,E02000039,95
2021-12-18,E02000040,72
2021-12-18,E02000041,139
2021-12-18,E02000042,136
2021-12-18,E02000043,27
2021-12-18,E02000044,29
2021-12-18,E02000045,113
2021-12-18,E02000046,73
2021-12-18,E02000047,68
2021-12-18,E02000048,78
2021-12-18,E02000049,27
2021-12-18,E02000050,152
2021-12-18,E02000051,75
2021-12-18,E02000052,63
2021-12-18,E02000054,35
2021-12-18,E02000055,93
2021-12-18,E02000056,58
2021-12-18,E02000057,38
2021-12-18,E02000058,61
2021-12-18,E02000059,47
2021-12-18,E02000060,36
2021-12-18,E02000061,107
2021-12-18,E02000062,333
2021-12-18,E02000063,15
2021-12-18,E02000064,34
2021-12-18,E02000065,22
2021-12-18,E02000066,43
2021-12-18,E02000067,178
2021-12-18,E02000068,203
2021-12-18,E02000069,26
2021-12-18,E02000070,37
2021-12-18,E02000071,67
2021-12-18,E02000072,71
2021-12-18,E02000073,73
2021-12-18,E02000074,38
2021-12-18,E02000075,53
2021-12-18,E02000077,45
2021-12-18,E02000078,46
2021-12-18,E02000079,562
2021-12-18,E02000080,202
2021-12-18,E02000081,101
2021-12-18,E02000082,58
2021-12-18,E02000083,320
2021-12-18,E02000084,78
2021-12-18,E02000085,104
2021-12-18,E02000086,53
2021-12-18,E02000087,69
2021-12-18,E02000088,38
2021-12-18,E02000089,53
2021-12-18,E02000090,162
2021-12-18,E02000091,82
2021-12-18,E02000092,103
2021-12-18,E02000093,98
2021-12-18,E02000094,133
2021-12-18,E02000095,114
2021-12-18,E02000096,71
2021-12-18,E02000097,42
2021-12-18,E02000098,28
2021-12-18,E02000099,33
2021-12-18,E02000100,66
2021-12-18,E02000101,98
2021-12-18,E02000102,29
2021-12-18,E02000103,69
2021-12-18,E02000104,25
2021-12-18,E02000105,37
2021-12-18,E02000106,53
2021-12-18,E02000107,33
2021-12-18,E02000108,21
2021-12-18,E02000110,20
2021-12-18,E02000111,49
2021-12-18,E02000112,80
2021-12-18,E02000113,152
2021-12-18,E02000114,47
2021-12-18,E02000115,23
2021-12-18,E02000116,68
2021-12-18,E02000117,29
2021-12-18,E02000118,49
2021-12-18,E02000119,102
2021-12-18,E02000120,54
2021-12-18,E02000121,152
2021-12-18,E02000122,20
2021-12-18,E02000123,80
2021-12-18,E02000124,65
2021-12-18,E02000125,31
2021-12-18,E02000126,35
2021-12-18,E02000127,51
2021-12-18,E02000128,93
2021-12-18,E02000130,67
2021-12-18,E02000131,79
2021-12-18,E02000132,200
2021-12-18,E02000133,80
2021-12-18,E02000134,267
2021-12-18,E02000135,37
2021-12-18,E02000136,69
2021-12-18,E02000137,43
2021-12-18,E02000138,49
2021-12-18,E02000139,65
2021-12-18,E02000140,113
2021-12-18,E02000141,44
2021-12-18,E02000142,132
2021-12-18,E02000144,603
2021-12-18,E02000145,302
2021-12-18,E02000146,87
2021-12-18,E02000147,44
2021-12-18,E02000148,122
2021-12-18,E02000149,104
2021-12-18,E02000150,57
2021-12-18,E02000151,48
2021-12-18,E02000152,49
2021-12-18,E02000153,83
2021-12-18,E02000154,399
2021-12-18,E02000155,33
2021-12-18,E02000156,192
2021-12-18,E02000157,69
2021-12-18,E02000158,35
2021-12-18,E02000159,149
2021-12-18,E02000160,135
2021-12-18,E02000161,64
2021-12-18,E02000162,86
2021-12-18,E02000163,124
2021-12-18,E02000165,39
2021-12-18,E02000166,62
2021-12-18,E02000167,74
2021-12-18,E02000168,63
2021-12-18,E02000169,31
2021-12-18,E02000170,24
2021-12-18,E02000171,25
2021-12-18,E02000172,58
2021-12-18,E02000173,62
2021-12-18,E02000174,37
2021-12-18,E02000175,143
2021-12-18,E02000176,17
2021-12-18,E02000177,30
2021-12-18,E02000178,44
2021-12-18,E02000179,29
2021-12-18,E02000180,17
2021-12-18,E02000181,11
2021-12-18,E02000182,57
2021-12-18,E02000183,77
2021-12-18,E02000184,46
2021-12-18,E02000185,51
2021-12-18,E02000186,137
2021-12-18,E02000187,226
2021-12-18,E02000188,81
2021-12-18,E02000191,104
2021-12-18,E02000192,34
2021-12-18,E02000193,233
2021-12-18,E02000194,51
2021-12-18,E02000195,36
2021-12-18,E02000196,26
2021-12-18,E02000197,43
2021-12-18,E02000198,27
2021-12-18,E02000199,28
2021-12-18,E02000200,51
2021-12-18,E02000201,24
2021-12-18,E02000202,35
2021-12-18,E02000203,81
2021-12-18,E02000204,73
2021-12-18,E02000206,55
2021-12-18,E02000207,41
2021-12-18,E02000208,58
2021-12-18,E02000209,98
2021-12-18,E02000210,20
2021-12-18,E02000211,40
2021-12-18,E02000212,210
2021-12-18,E02000213,205
2021-12-18,E02000214,36
2021-12-18,E02000215,60
2021-12-18,E02000216,35
2021-12-18,E02000217,370
2021-12-18,E02000218,64
2021-12-18,E02000219,83
2021-12-18,E02000221,254
2021-12-18,E02000222,61
2021-12-18,E02000223,31
2021-12-18,E02000224,44
2021-12-18,E02000225,54
2021-12-18,E02000226,95
2021-12-18,E02000227,79
2021-12-18,E02000228,57
2021-12-18,E02000229,61
2021-12-18,E02000230,144
2021-12-18,E02000231,39
2021-12-18,E02000232,43
2021-12-18,E02000233,32
2021-12-18,E02000234,99
2021-12-18,E02000235,38
2021-12-18,E02000236,35
2021-12-18,E02000237,52
2021-12-18,E02000238,61
2021-12-18,E02000239,37
2021-12-18,E02000240,23
2021-12-18,E02000241,68
2021-12-18,E02000242,28
2021-12-18,E02000243,169
2021-12-18,E02000244,88
2021-12-18,E02000245,51
2021-12-18,E02000246,41
2021-12-18,E02000247,50
2021-12-18,E02000248,41
2021-12-18,E02000249,89
2021-12-18,E02000250,38
2021-12-18,E02000251,29
2021-12-18,E02000252,187
2021-12-18,E02000253,15
2021-12-18,E02000254,41
2021-12-18,E02000255,33
2021-12-18,E02000256,48
2021-12-18,E02000258,9
2021-12-18,E02000259,29
2021-12-18,E02000260,106
2021-12-18,E02000261,43
2021-12-18,E02000262,59
2021-12-18,E02000263,49
2021-12-18,E02000264,48
2021-12-18,E02000265,83
2021-12-18,E02000266,114
2021-12-18,E02000267,44
2021-12-18,E02000268,36
2021-12-18,E02000269,53
2021-12-18,E02000270,42
2021-12-18,E02000271,14
2021-12-18,E02000272,18
2021-12-18,E02000275,90
2021-12-18,E02000276,20
2021-12-18,E02000277,26
2021-12-18,E02000278,44
2021-12-18,E02000279,32
2021-12-18,E02000280,77
2021-12-18,E02000281,33
2021-12-18,E02000282,49
2021-12-18,E02000283,30
2021-12-18,E02000284,76
2021-12-18,E02000285,27
2021-12-18,E02000286,50
2021-12-18,E02000287,87
2021-12-18,E02000288,253
2021-12-18,E02000289,33
2021-12-18,E02000290,56
2021-12-18,E02000291,167
2021-12-18,E02000292,91
2021-12-18,E02000293,58
2021-12-18,E02000294,48
2021-12-18,E02000295,46
2021-12-18,E02000296,147
2021-12-18,E02000297,51
2021-12-18,E02000298,72
2021-12-18,E02000299,30
2021-12-18,E02000300,27
2021-12-18,E02000301,41
2021-12-18,E02000302,44
2021-12-18,E02000303,50
2021-12-18,E02000304,34
2021-12-18,E02000305,53
2021-12-18,E02000306,180
2021-12-18,E02000307,21
2021-12-18,E02000308,39
2021-12-18,E02000309,139
2021-12-18,E02000311,43
2021-12-18,E02000312,35
2021-12-18,E02000313,25
2021-12-18,E02000314,157
2021-12-18,E02000315,83
2021-12-18,E02000317,21
2021-12-18,E02000318,71
2021-12-18,E02000319,40
2021-12-18,E02000320,34
2021-12-18,E02000321,24
2021-12-18,E02000323,55
2021-12-18,E02000324,39
2021-12-18,E02000326,25
2021-12-18,E02000327,56
2021-12-18,E02000328,22
2021-12-18,E02000329,30
2021-12-18,E02000331,53
2021-12-18,E02000332,35
2021-12-18,E02000333,24
2021-12-18,E02000334,43
2021-12-18,E02000335,40
2021-12-18,E02000337,19
2021-12-18,E02000339,116
2021-12-18,E02000340,230
2021-12-18,E02000341,74
2021-12-18,E02000342,65
2021-12-18,E02000343,52
2021-12-18,E02000344,32
2021-12-18,E02000345,23
2021-12-18,E02000346,26
2021-12-18,E02000347,6
2021-12-18,E02000348,16
2021-12-18,E02000350,8
2021-12-18,E02000351,22
2021-12-18,E02000352,18
2021-12-18,E02000353,43
2021-12-18,E02000354,14
2021-12-18,E02000355,22
2021-12-18,E02000356,8
2021-12-18,E02000357,35
2021-12-18,E02000358,34
2021-12-18,E02000359,13
2021-12-18,E02000360,31
2021-12-18,E02000361,83
2021-12-18,E02000362,25
2021-12-18,E02000363,33
2021-12-18,E02000364,36
2021-12-18,E02000366,24
2021-12-18,E02000367,57
2021-12-18,E02000368,13
2021-12-18,E02000369,38
2021-12-18,E02000370,25
2021-12-18,E02000372,76
2021-12-18,E02000373,10
2021-12-18,E02000374,19
2021-12-18,E02000375,493
2021-12-18,E02000376,46
2021-12-18,E02000377,27
2021-12-18,E02000378,47
2021-12-18,E02000379,18
2021-12-18,E02000380,12
2021-12-18,E02000381,32
2021-12-18,E02000382,33
2021-12-18,E02000383,27
2021-12-18,E02000384,167
2021-12-18,E02000385,24
2021-12-18,E02000386,22
2021-12-18,E02000387,31
2021-12-18,E02000388,81
2021-12-18,E02000389,27
2021-12-18,E02000390,20
2021-12-18,E02000391,85
2021-12-18,E02000392,69
2021-12-18,E02000393,17
2021-12-18,E02000394,40
2021-12-18,E02000395,54
2021-12-18,E02000396,31
2021-12-18,E02000397,30
2021-12-18,E02000398,38
2021-12-18,E02000400,31
2021-12-18,E02000401,27
2021-12-18,E02000402,26
2021-12-18,E02000403,17
2021-12-18,E02000404,31
2021-12-18,E02000405,64
2021-12-18,E02000406,12
2021-12-18,E02000407,29
2021-12-18,E02000408,53
2021-12-18,E02000409,32
2021-12-18,E02000410,37
2021-12-18,E02000411,31
2021-12-18,E02000412,210
2021-12-18,E02000413,18
2021-12-18,E02000414,8
2021-12-18,E02000415,26
2021-12-18,E02000416,31
2021-12-18,E02000417,68
2021-12-18,E02000418,28
2021-12-18,E02000419,46
2021-12-18,E02000420,37
2021-12-18,E02000421,92
2021-12-18,E02000422,15
2021-12-18,E02000423,32
2021-12-18,E02000424,20
2021-12-18,E02000425,6
2021-12-18,E02000426,31
2021-12-18,E02000427,49
2021-12-18,E02000428,24
2021-12-18,E02000429,26
2021-12-18,E02000430,60
2021-12-18,E02000431,14
2021-12-18,E02000432,11
2021-12-18,E02000433,103
2021-12-18,E02000434,61
2021-12-18,E02000435,26
2021-12-18,E02000436,25
2021-12-18,E02000437,78
2021-12-18,E02000438,103
2021-12-18,E02000439,51
2021-12-18,E02000440,69
2021-12-18,E02000441,59
2021-12-18,E02000442,54
2021-12-18,E02000443,38
2021-12-18,E02000444,67
2021-12-18,E02000445,96
2021-12-18,E02000447,19
2021-12-18,E02000448,110
2021-12-18,E02000449,39
2021-12-18,E02000451,45
2021-12-18,E02000452,79
2021-12-18,E02000453,67
2021-12-18,E02000454,39
2021-12-18,E02000455,246
2021-12-18,E02000456,29
2021-12-18,E02000457,42
2021-12-18,E02000459,82
2021-12-18,E02000460,32
2021-12-18,E02000461,61
2021-12-18,E02000462,80
2021-12-18,E02000463,28
2021-12-18,E02000464,53
2021-12-18,E02000465,52
2021-12-18,E02000466,49
2021-12-18,E02000467,138
2021-12-18,E02000468,114
2021-12-18,E02000469,77
2021-12-18,E02000470,242
2021-12-18,E02000471,52
2021-12-18,E02000472,66
2021-12-18,E02000473,90
2021-12-18,E02000474,138
2021-12-18,E02000475,113
2021-12-18,E02000476,1030
2021-12-18,E02000477,61
2021-12-18,E02000478,27
2021-12-18,E02000479,174
2021-12-18,E02000480,152
2021-12-18,E02000481,92
2021-12-18,E02000482,71
2021-12-18,E02000483,289
2021-12-18,E02000484,84
2021-12-18,E02000485,145
2021-12-18,E02000486,75
2021-12-18,E02000487,73
2021-12-18,E02000488,66
2021-12-18,E02000489,65
2021-12-18,E02000490,68
2021-12-18,E02000491,81
2021-12-18,E02000492,61
2021-12-18,E02000493,114
2021-12-18,E02000494,40
2021-12-18,E02000495,128
2021-12-18,E02000496,75
2021-12-18,E02000497,42
2021-12-18,E02000498,39
2021-12-18,E02000499,85
2021-12-18,E02000500,202
2021-12-18,E02000501,60
2021-12-18,E02000502,57
2021-12-18,E02000503,35
2021-12-18,E02000504,65
2021-12-18,E02000506,82
2021-12-18,E02000507,27
2021-12-18,E02000508,229
2021-12-18,E02000509,200
2021-12-18,E02000510,101
2021-12-18,E02000511,67
2021-12-18,E02000512,48
2021-12-18,E02000513,71
2021-12-18,E02000514,84
2021-12-18,E02000515,164
2021-12-18,E02000516,66
2021-12-18,E02000517,22
2021-12-18,E02000518,68
2021-12-18,E02000519,189
2021-12-18,E02000520,168
2021-12-18,E02000521,58
2021-12-18,E02000522,46
2021-12-18,E02000523,103
2021-12-18,E02000524,883
2021-12-18,E02000525,110
2021-12-18,E02000526,79
2021-12-18,E02000529,29
2021-12-18,E02000530,163
2021-12-18,E02000531,52
2021-12-18,E02000532,59
2021-12-18,E02000533,24
2021-12-18,E02000534,100
2021-12-18,E02000535,47
2021-12-18,E02000536,69
2021-12-18,E02000537,49
2021-12-18,E02000538,82
2021-12-18,E02000539,90
2021-12-18,E02000540,71
2021-12-18,E02000541,103
2021-12-18,E02000542,78
2021-12-18,E02000543,276
2021-12-18,E02000544,25
2021-12-18,E02000545,132
2021-12-18,E02000546,43
2021-12-18,E02000547,109
2021-12-18,E02000548,46
2021-12-18,E02000549,180
2021-12-18,E02000550,93
2021-12-18,E02000551,61
2021-12-18,E02000552,34
2021-12-18,E02000553,30
2021-12-18,E02000554,17
2021-12-18,E02000555,14
2021-12-18,E02000556,27
2021-12-18,E02000557,59
2021-12-18,E02000558,39
2021-12-18,E02000559,19
2021-12-18,E02000560,91
2021-12-18,E02000561,21
2021-12-18,E02000562,15
2021-12-18,E02000563,21
2021-12-18,E02000564,37
2021-12-18,E02000565,19
2021-12-18,E02000566,51
2021-12-18,E02000567,16
2021-12-18,E02000568,32
2021-12-18,E02000569,31
2021-12-18,E02000570,21
2021-12-18,E02000571,29
2021-12-18,E02000572,21
2021-12-18,E02000573,166
2021-12-18,E02000574,78
2021-12-18,E02000575,67
2021-12-18,E02000576,63
2021-12-18,E02000577,53
2021-12-18,E02000578,16
2021-12-18,E02000579,30
2021-12-18,E02000580,72
2021-12-18,E02000581,20
2021-12-18,E02000582,54
2021-12-18,E02000583,50
2021-12-18,E02000584,78
2021-12-18,E02000585,18
2021-12-18,E02000586,51
2021-12-18,E02000587,34
2021-12-18,E02000588,254
2021-12-18,E02000589,41
2021-12-18,E02000590,75
2021-12-18,E02000591,55
2021-12-18,E02000592,73
2021-12-18,E02000593,16
2021-12-18,E02000594,107
2021-12-18,E02000595,48
2021-12-18,E02000596,46
2021-12-18,E02000597,20
2021-12-18,E02000598,34
2021-12-18,E02000599,28
2021-12-18,E02000600,69
2021-12-18,E02000601,95
2021-12-18,E02000602,88
2021-12-18,E02000603,72
2021-12-18,E02000604,150
2021-12-18,E02000605,37
2021-12-18,E02000606,706
2021-12-18,E02000607,26
2021-12-18,E02000608,88
2021-12-18,E02000609,41
2021-12-18,E02000610,24
2021-12-18,E02000611,25
2021-12-18,E02000612,34
2021-12-18,E02000613,34
2021-12-18,E02000614,104
2021-12-18,E02000615,52
2021-12-18,E02000616,32
2021-12-18,E02000617,123
2021-12-18,E02000619,22
2021-12-18,E02000620,62
2021-12-18,E02000621,78
2021-12-18,E02000622,38
2021-12-18,E02000623,38
2021-12-18,E02000624,14
2021-12-18,E02000625,54
2021-12-18,E02000626,25
2021-12-18,E02000627,37
2021-12-18,E02000628,135
2021-12-18,E02000629,67
2021-12-18,E02000630,44
2021-12-18,E02000631,56
2021-12-18,E02000632,49
2021-12-18,E02000633,106
2021-12-18,E02000634,47
2021-12-18,E02000635,46
2021-12-18,E02000636,29
2021-12-18,E02000637,27
2021-12-18,E02000638,47
2021-12-18,E02000639,19
2021-12-18,E02000640,36
2021-12-18,E02000641,25
2021-12-18,E02000642,43
2021-12-18,E02000643,45
2021-12-18,E02000644,40
2021-12-18,E02000645,32
2021-12-18,E02000646,76
2021-12-18,E02000647,21
2021-12-18,E02000648,21
2021-12-18,E02000649,100
2021-12-18,E02000650,40
2021-12-18,E02000651,60
2021-12-18,E02000652,30
2021-12-18,E02000653,30
2021-12-18,E02000654,33
2021-12-18,E02000655,44
2021-12-18,E02000657,37
2021-12-18,E02000658,33
2021-12-18,E02000659,37
2021-12-18,E02000660,22
2021-12-18,E02000661,50
2021-12-18,E02000662,8
2021-12-18,E02000663,19
2021-12-18,E02000665,77
2021-12-18,E02000666,30
2021-12-18,E02000667,10
2021-12-18,E02000668,24
2021-12-18,E02000669,22
2021-12-18,E02000670,33
2021-12-18,E02000671,34
2021-12-18,E02000672,122
2021-12-18,E02000673,32
2021-12-18,E02000674,29
2021-12-18,E02000675,59
2021-12-18,E02000676,8
2021-12-18,E02000677,48
2021-12-18,E02000678,33
2021-12-18,E02000679,36
2021-12-18,E02000680,12
2021-12-18,E02000681,130
2021-12-18,E02000682,28
2021-12-18,E02000683,24
2021-12-18,E02000685,24
2021-12-18,E02000686,63
2021-12-18,E02000687,54
2021-12-18,E02000689,81
2021-12-18,E02000690,53
2021-12-18,E02000691,137
2021-12-18,E02000692,128
2021-12-18,E02000693,207
2021-12-18,E02000694,31
2021-12-18,E02000695,26
2021-12-18,E02000696,39
2021-12-18,E02000697,203
2021-12-18,E02000698,47
2021-12-18,E02000699,30
2021-12-18,E02000700,33
2021-12-18,E02000701,52
2021-12-18,E02000702,33
2021-12-18,E02000703,33
2021-12-18,E02000704,168
2021-12-18,E02000705,35
2021-12-18,E02000706,62
2021-12-18,E02000707,13
2021-12-18,E02000708,89
2021-12-18,E02000709,30
2021-12-18,E02000710,100
2021-12-18,E02000711,102
2021-12-18,E02000712,39
2021-12-18,E02000713,74
2021-12-18,E02000714,45
2021-12-18,E02000715,19
2021-12-18,E02000716,41
2021-12-18,E02000717,46
2021-12-18,E02000718,18
2021-12-18,E02000719,15
2021-12-18,E02000720,32
2021-12-18,E02000721,73
2021-12-18,E02000722,18
2021-12-18,E02000723,69
2021-12-18,E02000724,26
2021-12-18,E02000725,165
2021-12-18,E02000727,79
2021-12-18,E02000728,20
2021-12-18,E02000729,18
2021-12-18,E02000730,50
2021-12-18,E02000731,90
2021-12-18,E02000732,27
2021-12-18,E02000733,24
2021-12-18,E02000734,24
2021-12-18,E02000735,36
2021-12-18,E02000736,40
2021-12-18,E02000737,49
2021-12-18,E02000738,28
2021-12-18,E02000739,25
2021-12-18,E02000740,34
2021-12-18,E02000741,40
2021-12-18,E02000742,25
2021-12-18,E02000743,43
2021-12-18,E02000744,34
2021-12-18,E02000745,19
2021-12-18,E02000746,491
2021-12-18,E02000747,92
2021-12-18,E02000748,29
2021-12-18,E02000749,104
2021-12-18,E02000751,65
2021-12-18,E02000752,76
2021-12-18,E02000753,13
2021-12-18,E02000754,32
2021-12-18,E02000755,34
2021-12-18,E02000756,149
2021-12-18,E02000757,120
2021-12-18,E02000758,30
2021-12-18,E02000759,49
2021-12-18,E02000760,65
2021-12-18,E02000762,43
2021-12-18,E02000763,93
2021-12-18,E02000764,117
2021-12-18,E02000765,44
2021-12-18,E02000767,128
2021-12-18,E02000768,29
2021-12-18,E02000770,35
2021-12-18,E02000772,131
2021-12-18,E02000773,43
2021-12-18,E02000774,58
2021-12-18,E02000776,39
2021-12-18,E02000777,26
2021-12-18,E02000779,122
2021-12-18,E02000781,45
2021-12-18,E02000782,81
2021-12-18,E02000783,20
2021-12-18,E02000784,82
2021-12-18,E02000785,103
2021-12-18,E02000786,52
2021-12-18,E02000787,135
2021-12-18,E02000788,74
2021-12-18,E02000789,51
2021-12-18,E02000790,36
2021-12-18,E02000791,180
2021-12-18,E02000792,68
2021-12-18,E02000793,86
2021-12-18,E02000794,109
2021-12-18,E02000795,55
2021-12-18,E02000796,44
2021-12-18,E02000797,132
2021-12-18,E02000798,91
2021-12-18,E02000799,36
2021-12-18,E02000800,30
2021-12-18,E02000801,62
2021-12-18,E02000802,42
2021-12-18,E02000803,102
2021-12-18,E02000804,113
2021-12-18,E02000805,66
2021-12-18,E02000806,114
2021-12-18,E02000807,14
2021-12-18,E02000808,179
2021-12-18,E02000810,58
2021-12-18,E02000812,86
2021-12-18,E02000813,93
2021-12-18,E02000814,54
2021-12-18,E02000815,47
2021-12-18,E02000816,37
2021-12-18,E02000817,37
2021-12-18,E02000818,87
2021-12-18,E02000819,56
2021-12-18,E02000820,31
2021-12-18,E02000821,56
2021-12-18,E02000822,34
2021-12-18,E02000823,28
2021-12-18,E02000824,53
2021-12-18,E02000825,16
2021-12-18,E02000826,27
2021-12-18,E02000827,41
2021-12-18,E02000828,123
2021-12-18,E02000829,41
